2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;1ª Etapa;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;1ª Etapa - Resultado;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;2ª Etapa;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;2ª Etapa - Resultado;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;3ª Etapa;10.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ensino Religioso;Total;75.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;1ª Etapa;29.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;1ª Etapa - Resultado;29.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;2ª Etapa;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;2ª Etapa - Resultado;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;3ª Etapa;9.00;0
2017;3561;CURSO;SERIE;Matutino;211;Geografia;Total;73.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;1ª Etapa;29.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;1ª Etapa - Resultado;29.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;2ª Etapa;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;2ª Etapa - Resultado;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;3ª Etapa;9.00;0
2017;3561;CURSO;SERIE;Matutino;211;História;Total;73.00;0
2017;3561;CURSO;SERIE;Matutino;211;Informática Educacional;1ª Etapa;29.50;0
2017;3561;CURSO;SERIE;Matutino;211;Informática Educacional;1ª Etapa - Resultado;29.50;0
2017;3561;CURSO;SERIE;Matutino;211;Informática Educacional;2ª Etapa;32.50;0
2017;3561;CURSO;SERIE;Matutino;211;Informática Educacional;2ª Etapa - Resultado;32.50;0
2017;3561;CURSO;SERIE;Matutino;211;Informática Educacional;Total;62.00;0
2017;3561;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa - Resultado;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa - Resultado;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Inglês;Total;65.00;0
